id,status,text,themeIds,issueIds,textTranslated.en,themeIdsReviewed,themeIdsSystem,themeIdsUser,themeIdsSystemFalseNegatives,themeIdsSystemFalsePositives,issueIdsReviewed,issueIdsSystem,issueIdsUser,issueIdsSystemFalseNegatives,issueIdsSystemFalsePositives,sentimentReviewed,sentimentSystem,sentimentUser,sentimentSystemFalseNegatives,sentimentSystemFalsePositives
512a5c25-4e48-4e86-a80a-a5a277592f09,needsReview,"RT @MakisMD: TEEN DEATH - Cincinnati, OH - 17 year old Sha'Niya Clark, Western Hills High School volleyball player and cheerleader died suddenly on Mar.11, 2022 after ""feeling ill"" This death must be re-investigated, in light of known COVID-19 Vaccine deaths #DiedSuddenly #cdnpoli #ableg https://t.co/emK1PJttq6 ; We are deeply saddened and hurt by the loss of one of our own, Sha’Niya Clark. As a member of the volleyball and cheer team, Sha’Niya will always be remembered as a sweet, kind young lady with a warm smile. Our thoughts and prayers are with the Clark Family. https://t.co/DXDK8pAXYA","['case-reporting', 'vaccine-side-effects', 'vaccine-efficacy', 'prevention-collective', 'stigmatization', 'treatment', 'bioweapon']",['covid-19'],,,,,,,,,,,,,,,,
714b1654-796b-45d1-9557-9955292262c1,needsReview,"QT @nypost: Women, protect your unborn babies from big pharma. ; Pfizer vaccine first to win FDA approval for pregnant women to prevent RSV in babies https://t.co/33LNptCFtE https://t.co/9YUBt6Rf2u","['conspiracy', 'treatment', 'rfi', 'vaccine-efficacy', 'case-reporting', 'corruption', 'media-bias', 'prevention-collective']",['rsv'],,,,,,,,,,,,,,,,
2aea8f75-5477-4082-87bb-4c47db7088e1,needsReview,"RT @KCPayTreeIt: 🚨 Myocarditis rates are abnormally HIGH- Hear what Dr. Peter McCullough reports he’s experiencing EVERYDAY! ""I'm a cardiologist. I can tell you before COVID-19, I saw 2 cases of myocarditis my entire career ... 2 cases over decades. Now, I see 2 cases per day in the clinic."" https://t.co/AOJpaRv6lG","['case-reporting', 'rfi', 'symptoms-severity', 'conspiracy', 'prevention-collective']",['covid-19'],,,,,,,,,,,,,,,,
afe57584-2491-43d4-836b-a208873e8131,active,The HIV positive woman has released another statement...,"['prevention-collective', 'treatment', 'case-reporting', 'alternative-cures', 'conspiracy']",['hiv'],,,,,,,,,,,,,,,,
06554f11-2f05-4108-b065-9492deda96fa,reviewed,RT @MakisMD: NEW ARTICLE: Vaccine Injury Treatment - Fasting for 48-72 hours creates autophagy - body's detox process that kills COVID-19 vaccine spike protein damaged cells & reboots immune system mRNA vaccine injured people have damaged immune systems. Fasting creates new immune cells.… https://t.co/sAGfOJZmIP,['alternative-cures'],['covid-19'],,,,,,,,,,,,,,,,
d089bf27-68f5-44b0-8919-5cff93e5197b,reviewed,"RT @VigilantFox: Heart-Stopping Trend: Myocarditis Rates Are So High That Dr. McCullough Reports Seeing Two Cases PER DAY I'm a cardiologist. I can tell you before COVID-19, I saw two cases of myocarditis my entire career ... two cases over decades. Now, I see two cases per day in the clinic.""… https://t.co/QdEYnd7WDb",['symptoms-severity'],['covid-19'],,,,,,,,,,,,,,,,
a839d878-e22a-42fe-962b-1d83396fb453,reviewed,"RT @catturd2: Good morning - it's time for a bunch of people to go to prison for life. We tried to warn you. 99% of 'Covid deaths' not actually caused by the virus, CDC data shows https://t.co/we2j8jpnwl via @MailOnline","['conspiracy', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
780800e8-be95-4c9f-8178-dd8c8b9ce736,needsReview,RT @RepMTG: Americans have had enough COVID hysteria. WE WILL NOT COMPLY! https://t.co/2lgmJQJthC,"['conspiracy', 'stigmatization', 'prevention-collective', 'case-reporting']",['covid-19'],,,,,,,,,,,,,,,,
6e5f11a8-b437-4c09-a5df-5474e0c56b39,reviewed,RT @myrabatchelder: It's infuriating that we have known that COVID can lead to life-threatening cardiovascular and blood clotting issues since 2020 and yet there has been so little warning of people in the US. #LongCOVID,"['rfi', 'symptoms-severity', 'capacity']",['covid-19'],,,,,,,,,,,,,,,,
d81355e2-a69b-498c-96d4-27ee07159ae1,reviewed,"RT @MakisMD: Dallas, TX - 57 year old Kathryn Wyant Huffman, a nurse at Medical City Dallas Hospital died suddenly in early July 2023. She was preparing for a fitness competition - extremely dangerous for a multi COVID-19 mRNA vaccinated person! #DiedSuddenly #cdnpoli #ableg https://t.co/aTuAjFpMif",['vaccine-side-effects'],['covid-19'],,,,,,,,,,,,,,,,
21414740-8664-4af6-ba48-99aef8da58a6,reviewed,"RT @TheChiefNerd: 🚨 New Research Finds Merck’s COVID-19 Antiviral Molnupiravir Drives Viral Mutations “Molnupiravir, an antiviral medication that has been widely used against SARS-CoV-2, acts by inducing mutations in the virus genome during replication. Here we show that SARS-CoV-2 sequencing… https://t.co/HP1g3GZQXH","['treatment', 'variants']",['covid-19'],,,,,,,,,,,,,,,,
fdbd5576-d3dd-41b7-9f5b-13a97206a8f3,reviewed,"RT @LauraMiers: We’ve got Sanjay Gupta, who once again declared the pandemic over in May 2023, & who kicked off the pandemic in 2020 telling us kids didn’t transmit Covid effectively because their “short statures made for less powerful coughs & sneezes.” https://t.co/rH0WBGU2ku","['media-bias', 'stigmatization', 'symptoms-severity']",['covid-19'],,,,,,,,,,,,,,,,
dbeab808-e9ad-490b-914f-078df7f4815d,reviewed,RT @Ma11Williams: The church failed COVID 1.0 by shutting down their worship services. It’s time for the American Church come back story for COVID 2.0 by not only staying open on the Lord’s day but by holding large worship gatherings together in every county. #COVID19 #covid24 #electionvariant,['religious-practices'],['covid-19'],,,,,,,,,,,,,,,,
e086c873-adb7-4010-9770-748fc7029084,reviewed,"RT @Kemiolunloyo: In a 3 year Investigation I started during the pandemic, I discovered that in the Lekki Ajah peninsula the bulk of women living there were infected with HIV. It spread so bad that I warned men to always wear condoms. #Kemitalks🗣️","['case-reporting', 'stigmatization', 'prevention-individual']",['hiv'],,,,,,,,,,,,,,,,
cdd7eb01-5934-4e30-8279-138f2c049187,reviewed,"QT @DrEliDavid: Do NOT ever allow this to happen again, people. RESIST. ; Ireland 🇮🇪: Back to letting Covid-positive patients die alone without their families by their sides. We warned that if you don't resist, this will happen again. Here we go! _ https://t.co/6HwoHKPTim",['prevention-collective'],['covid-19'],,,,,,,,,,,,,,,,
443c2b3c-c083-4acb-bad5-0fa5fbcf1aa2,archived,"... in the basement” during his mostly virtual 2020 campaign during the COVID-19 pandemic. “The thing is, I’m not going to give Biden any rest ...","['conspiracy', 'prevention-collective']",['covid-19'],,,,,,,,,,,,,,,,
d559db7b-6a5e-4a4b-9f15-ebeb35be68c0,reviewed,"@stats_feed African of Sub -Sahara have a DARC gene 🧬 negative phenotype which makes them 40% more susceptible to HIV 1 infection. Whilst this also protects against malaria and could be an evolutionary advantage,a lot more questions remain about why Caucasians are DARC phenotypes…","['case-reporting', 'symptoms-severity']","['malaria', 'hiv']",,,,,,,,,,,,,,,,
4b4c5300-fa66-4df1-bc8d-9f58ded8a676,reviewed,"Despite progress, the persistence of HIV-related stigma continues to be a pressing concernIn 2022 alone, an average of 141 new HIV infections were reported among adolescents and young adults aged 15-24 every week- Dr. Sheikh Mohamed, DG, NCPD","['stigmatization', 'case-reporting']",['hiv'],,,,,,,,,,,,,,,,
66e2ebe3-b757-49a3-8d34-0ed4d9044be8,reviewed,"QT @kevinnbass: Can we identify this excuse for a human being? ; This is what government COVID propaganda did to America. It terrorized them so thoroughly that they lost all compassion for their fellow humans. Compassion was replaced by an inhuman, authoritarian self-righteousness. https://t.co/v7DPEQdjEl","['vaccine-side-effects', 'prevention-collective', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
80fe8ada-adb5-4a25-81c2-9fd6dd976f15,reviewed,"RT @TomiLahren: I see they are trying to make Covid a thing again so I say this with love, if YOU are scared, YOU stay home. The rest of us aren’t complying.","['prevention-individual', 'conspiracy', 'media-bias']",['covid-19'],,,,,,,,,,,,,,,,
c36f6e2a-b707-4550-be34-bce584288e21,reviewed,RT @kiprutKiptoo: Laliondo lied to the whole of Africa that he is treating HIV and then he died without showing anyone the medicine goat that one,"['conspiracy', 'corruption']",['hiv'],,,,,,,,,,,,,,,,
0a7cdb4c-22ed-4927-8360-83a373fd2158,reviewed,RT @kiprutKiptoo: Laliondo lied to the whole of Africa that he is treating HIV and then he died without showing anyone the medicine goat that one,"['conspiracy', 'corruption']",['hiv'],,,,,,,,,,,,,,,,
ee7669af-104f-4222-bd97-773420750ed3,reviewed,"Nnamdi Kanu’s Release Best Solution to Insecurity in S’East, Rep Member, Amobi Ogah Tells Tinubu | #IgbereTV The member representing Isuikwuato/Umunneochi federal constituency in the green chambers of the National Assembly, Hon Godwin Amobi Ogah, says releasing Nnamdi Kanu is the best solution to solve insecurity in the South East. The lawmaker who is also the chairman house of representatives committee on HIV/AIDS, tuberculosis and malaria said this in an interview he granted to TVC news which was monitored by Igbere TV correspondents. According to Ogah, the problem of sit-at-home being witnessed in the South East region, which is being sponsored by Finland-based pro-Biafra agitator, Simon Ekpa, has caused the region so much. According to him, ""several companies are leaving the South East as a result of insecurities emanating from sit-at-home orders."" He called on president Bola Tinubu to release Mazi Nnamdi Kanu as a show of love to Ndigbo. ""All we are saying is Mr President, release Nnamdi Kanu to us as a show of love to Ndigbo. We're not asking for much."" He said. The lawmaker who was elected under the platform of the Labour Party has been vocal about the current insecurity in his constituency, Isuikwuato/Umunneochi in particular, and the South East region in general.","['corruption', 'prevention-collective']","['hiv', 'tuberculosis', 'malaria']",,,,,,,,,,,,,,,,
4ede068b-53da-4c04-8bc9-d7f0167256f1,reviewed,"RT @Theo_TJ_Jordan: 👀 they already push jabs for ""Long COVID"". The notion of that for a vax that isn't prophylactic is insane. Shows how capturedThe Science is. Monica Gandhi pushed needles on healthy kids for ""Long COVID"", even tho they're post-infection. That's when I knew she was a Needle Agent. ; @Theo_TJ_Jordan The next covid lie will be ""studies show that frequent boosters reduce symptoms of long covid.""","['conspiracy', 'medical-exploitation', 'vaccine-side-effects']",['covid-19'],,,,,,,,,,,,,,,,
7d0a7a31-eb23-47c3-91f8-219665089078,archived,"RT @toluogunlesi: Covid forced an initial shutdown, and then, sadly, major vandalization followed. It's been widely reported. See this @woye1 tweet from a year ago: https://t.co/JSoqR1pwTF ; @toluogunlesi @abiodunosemobor I once used it from Idu station to the airport and it was lovely. Sad the services stopped.","['conspiracy', 'case-reporting', 'vaccine-side-effects', 'symptoms-severity', 'prevention-collective', 'stigmatization']",['covid-19'],,,,,,,,,,,,,,,,
16729c42-827b-4659-87ef-76312099c279,archived,"Early introduction of Jolly Phonics helps create phonetic awareness in our children, which includes the ability to know and say the letter sounds, identify their sound and blend them confidently. It also aids improved Oral communication and overall love for reading and writing. TUTOR TIME School, our 3 year olds read.",,[],,,,,,,,,,,,,,,,
28853b4e-f81d-40ba-8649-72fc8c61058d,reviewed,RT @TheRISEofROD: Covid Plandemic Exposed Dr Fraudci and Obama Regime must be held accountable for crimes against humanity. https://t.co/fAmtN49waI,"['conspiracy', 'medical-exploitation', 'bioweapon']",['covid-19'],,,,,,,,,,,,,,,,
e4ae89e8-8791-4992-806e-1911462eeebd,archived,"Gov Uba Sani Makes Fresh Appointments As the administration approaches its first 100 days in office, the Governor of Kaduna State His Excellency, Senator Uba Sani, has approved more appointments to deliver on the administration’s SUSTAIN manifesto of his administration. Consequently, the following are appointed into various positions. 1. Umar Waziri - Special Adviser, Revenue Matters 2. Umar Baba Bambale - Special Adviser, Drugs &Narcotics Control 3. Prof. Aminu Ladan Sharehu - Chairman, Local Government Service Board. 4. Arc Abubakar Rabiu Abubakar - Managing Director, Kaduna State Development and Property Company Ltd (KSDPC) 5. Hadiza Yahaya Hamza - Managing Director, Kaduna Industrial and Finance Company (KIFC) 6. Engr. Inuwa Ibrahim - Managing Director, Kaduna Line 7. Dr Iliyasu Neyu - Executive Secretary, Kaduna State Aids Control Agency (KADSACA) 8. Dr Usman Abubakar - Director General, Kaduna State Quality Assurance Authority (KSSQAA) 9. Dr Bello Jamo - Executive Secretary, State Primary Health Care Board (SPHCB). 10. Joseph O. Ike - Executive Secretary, Kaduna State Bureau for Substance Abuse Prevention and Treatment (KADBUSA) 11. Mohammed Rili - General Manager, Kaduna State Agricultural Development Agency (KADA) 12. Rakiya A. Umar - Executive Secretary, Kaduna State Disability Affairs Board 13. Usman Hayatu Mazadu - Executive Secretary, State Emergency Management Agency (SEMA) 14. Muhammed Mu’azu Mukaddas - General Manager, Community and Social Development Agency. 15. Dr Jamilu Haruna - Permanent Member, State Universal Basic Education Board (SUBEB) 16. Maryam Abubakar - Executive Director (Corporate Services), Kaduna State Development and Property Company Ltd (KSDPC). While congratulating the new appointees, Governor Sani urged them to excel by creating initiatives and programmes that will benefit the people of Kaduna state. He added that they must serve the people of Kaduna state with the utmost diligence, discipline and honesty.",,[],,,,,,,,,,,,,,,,
fb85a79d-ba67-4398-8f67-dd54326f52fb,reviewed,"RT @CartlandDavid: Repeated COVID Shots Driving Dangerous Variants, Turbo Cancers • Children's Health Defense https://t.co/bCd2FCWhHO","['vaccine-side-effects', 'prevention-collective', 'vaccine-efficacy', 'variants', 'symptoms-severity']",['covid-19'],,,,,,,,,,,,,,,,
6a43fb69-5e35-4dd5-8def-040c543c07c7,reviewed, | Q.The mosquito that transmit malaria? Anopheles Culex Aedes Mansonia,[],['malaria'], | Q.The mosquito that transmit malaria? Anopheles Culex Aedes Mansonia,,"conspiracy,alternative-cures",rfi,,"['conspiracy', 'alternative-cures']",malaria,malaria,,,,neutral,neutral,,,
20f2b379-89d0-4eb2-94a3-4ad7b7c0c33e,reviewed,@POTUS You set this up by giving Big Pharma all our tax money through the covid vax scam?,"['conspiracy', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
473d9eae-e2ad-4b27-8d2e-bb73a6a3dc2f,reviewed,RT @Bigstan14712: Once again. Covid is upon us! https://t.co/IbCqVPdtSL,"['case-reporting', 'symptoms-severity']",['covid-19'],,,,,,,,,,,,,,,,
28479c74-4ce7-47ef-bdc5-b5b0665f2653,reviewed,FG Rolls Out HPV Vaccine Sept. 25 https://t.co/B0R8g4LwKu https://t.co/P2riuSLQUt,"['vaccine-efficacy', 'rfi']",['hpv'],,,,,,,,,,,,,,,,
33207838-0dcf-49b7-8c6a-487c966965c5,reviewed,"Who will tell us why this student fell from hearing this news? | A student at the university cut her body and fainted after she got the news that her teacher was killed by AIDS. The student, who is believed to be the teacher's girlfriend, said after learning that. The teacher is infected with HIV. | How a university student fell to the ground after learning that her teacher had HIV - APA Hausa",['stigmatization'],['hiv'],"Who will tell us why this student fell from hearing this news? | A student at the university cut her body and fainted after she got the news that her teacher was killed by AIDS. The student, who is believed to be the teacher's girlfriend, said after learning that. The teacher is infected with HIV. | How a university student fell to the ground after learning that her teacher had HIV - APA Hausa",['stigmatization'],"rfi,case-reporting,conspiracy,stigmatization",stigmatization,,"['rfi', 'case-reporting', 'conspiracy']",hiv,hiv,,,,negative,negative,,,
94fedb55-cdc2-4f9c-88f5-4fb5f9afe76d,reviewed,RT @CruzVeee: HPV is a common virus that can affect both men and women. The dangers of HPV lie in its potential to lead to cancer. Women need to take this vaccine to protect them from the virus before they start having sex. Angel - 2023 #BBNaijaAllStars #AngelJBSmith #BBNaija https://t.co/U5hQryhmNp,"['vaccine-efficacy', 'treatment', 'alternative-cures', 'prevention-collective', 'stigmatization', 'case-reporting', 'capacity', 'conspiracy']",['hpv'],,,,,,,,,,,,,,,,
4dfb574f-d6a0-4dca-a6e4-5df2d575be9f,reviewed,RT @BraTokolloZA_: Gavin Watson had to die for state capture outcome to favor ramaphosa Adv Mkhwebane was illegally suspended so she does not do thorough investigation on #PhalaPhalaFarmGate against ramaphosa's criminality Babita Deokaran got assassinated jst to protect ramaphosa from covid fraud https://t.co/wSdN1lp861,"['conspiracy', 'corruption', 'media-bias', 'medical-exploitation']",['covid-19'],,,,,,,,,,,,,,,,
54b35a0f-08bf-4edc-becf-e1c539153b77,reviewed,"RT @VigilantFox: Heart-Stopping Trend: Myocarditis Rates Are So High That Dr. McCullough Reports Seeing Two Cases PER DAY I'm a cardiologist. I can tell you before COVID-19, I saw two cases of myocarditis my entire career ... two cases over decades. Now, I see two cases per day in the clinic.""… https://t.co/QdEYnd7WDb","['case-reporting', 'rfi', 'conspiracy', 'symptoms-severity']",['covid-19'],,,,,,,,,,,,,,,,
3bfe30c3-45a3-44cd-be99-7bbb0566e857,reviewed,"RT @VigilantFox: Heart-Stopping Trend: Myocarditis Rates Are So High That Dr. McCullough Reports Seeing Two Cases PER DAY I'm a cardiologist. I can tell you before COVID-19, I saw two cases of myocarditis my entire career ... two cases over decades. Now, I see two cases per day in the clinic.""… https://t.co/QdEYnd7WDb","['rfi', 'conspiracy', 'symptoms-severity', 'case-reporting']",['covid-19'],,,,,,,,,,,,,,,,
4e964ead-99e2-4f87-a137-a23efa6e1672,reviewed,"May God keep protecting us in Jesus name. | Some Warri kids were asked to write down 3 deadly diseases. One boy wrote: 1. AIDS 2.Cancer 3./ Teacher: What disease is this/? I? Student: Shuo, you nor know stroke again?",[],['hiv'],"May God keep protecting us in Jesus name. | Some Warri kids were asked to write down 3 deadly diseases. One boy wrote: 1. AIDS 2.Cancer 3./ Teacher: What disease is this/? I? Student: Shuo, you nor know stroke again?",,"rfi,stigmatization",,,"['rfi', 'stigmatization']",hiv,,hiv,hiv,,neutral,neutral,,,
84362e72-00b8-4bc8-a04f-5717a6ac1f20,reviewed,"RT @Therealfootdoc: 99.9% of you aren't, and never were, at risk of losing your lives to covid. Every aspect of the manufactured pandemic was designed to manipulate you into freely handing over your freedom.",['conspiracy'],['covid-19'],,,,,,,,,,,,,,,,
fe7a6f7f-ead5-4de4-b3a6-43c7da22d5e4,archived,"ALIYU NAMANGI ZARIA SONGWRITER i was the leading poet of the Hausa in the mid-20th century. Born in 1895, within his first year he lost his sight through an attack of measles and smallpox. Despite this, he became a Malam (a Hausa expression loaned from the Arabic word ‘Mu’alim’ that means ‘teacher’) learning by heart the texts required to become an Islamic scholar. Like other Hausa poets, Aliyu developed his style through live performances to groups of the pious. Whilst the poems deal with Muslim religious themes such as praising the Prophet, Aliyu’s vocabulary and style also embraces the humour and wit that is traditional of Hausa oral poetry. We give thanks to the Lord of the Worlds for the bounty bestowed on us in no small measure. We rejoice in the rule of the English, for since they came our country has not known poverty; For in their time we have been brought paper money, which does not weigh down the pocket. So too through their kindness we have received the aeroplane, so that you go to Mecca without trouble. Then there are motor-cycles, cars and the rest, which in the old days were unknown to us. If you have to travel, look for a lorry if you don’t coincide with a railway. But if there’s neither train nor motor, then go on your feet and not on a shameless bicycle. Just leave the bicycle to me! You wicked trouble-maker, you! Thing not fit for an adult to ride! It was at Dan Mahawayi that I got on, (1) but it left me at Tudun Yakaji and I never reached town. It left me sore all over, sitting on the road, and afterwards the Friday mosque took place without my presence! Money I gave it, hard cash aplenty, one and six, for the bicycle wouldn’t allow me a reduction of even a halfpenny. Yes, for I said to it, ‘Bicycle, please be lenient’, but it said, ‘Malam, it seems then that you don’t know me. I have vices five: the first is a puncture, when I fire a gun but not with flame And sear the heart and cause the feet to go off in the bush, as if I was not making the journey; Or else, as we go along, I wrench my head away so we fall into the ditch — but I don’t care! My stomach is called a “gear-case” — impertinence to ride something you haven’t bought! My guts are a chain that grabs hold of a gown and we snatch off the rider — I don’t care!. Yet another trouble comes when we reach a plank bridge — a rickety one — and I decide that we won’t go across, But that I’ll get up on the shoulders of my rider and sit there, as if he had never mounted on me.’ Bicycle and Saalè disputed on the bridge and it said, (2) ‘For shame, Saalè! Of course I won’t throw you!’ But as they tipped over, it jerked its head free and — dear me, isn’t that Saalè down in the water there? It followed him, pushing and hitting, saying, ‘Now anyone can come and see whether I haven’t thrown you!’ And it was only when Malam Saalè had managed to strip off his gown that he escaped getting a bellyful of water. He got up and climbed on the bank. The bicycle followed him, for it hadn’t let go of his gown. Then Malam Sanda and the others gathered round the bicycle coaxing it, but it refused to let go, Swearing by Train and Motorcar (3) that it wouldn’t let go unless they used a knife. Then Malam Sanda came to an agreement with the bicycle, professing to like it but apprehensive of its tricks. As it said, ‘Absurd! A leading malam like you? Why, I couldn’t throw an important malam! But if you mount me, you must gather together your gown and trousers and not ride with the voluminous flamboyance of rank!’ So he got on, but still failed to gather in his clothes, and before many minutes had passed it whipped the malam off. Almost immediately threw him down in the middle of his compound in front of his wives, before he could reach the dabee. (4) Says the bicycle, ‘Wait, I’ve made a mistake in throwing you off, malam, since I didn’t take you to the outskirts of the market, For I don’t like to throw off an honest citizen except where people can have a good laugh, And all your bell-ringing and brake-grabbing won’t stop me chucking you off either!’ The other replied, ‘Well, I’m not riding you again, bicycle,’ but the bicycle answered, ‘San fairy ann, what do I care? (5) Whether you ride me or don’t ride me is all one to me — neither will do me any harm that I can see. Hasty riding or wrenching me about won’t take you immediately where you want to be, But if you mount me, first giving me air to drink, there is nowhere where I won’t take you.’ So you see, no one will have a comfortable ride on a bicycle who can’t bring himself to wear his shirt tucked into his trousers. (6) from “A Hausa Poet in Lighter Vein”, African Language Review 8 1969, translated by Professor Neil Skinner.",,"['measles', 'smallpox']",,,,,,,,,,,,,,,,
888a6e09-50bc-405f-8499-6a8cbfa113e4,archived,"WONDERS WITHOUT NUMBER (September Edition - 1st Sept. 2023) #Day1 #ThePowerOfHisMight🔥🙇‍♀ Judges 15:14 – Spirit Of GOD, Come Mightily Upon Me #PrayerPoints Judges 14:6 - My Father (2x), As I Begin To Pray, This Month I Will Achieve Great Exploits Cheaply #Testimonies 1. Good morning Papa, I see people testify of how God restored their gadgets, then I decided to anoint my phone that is not charging with the oil Papa blessed, behold it started charging the next day, I then remember I have a blender that stopped working months ago, I anointed it and called upon the God of wonders without number to restore it back, the next day it started working, my husband and kids till now are still surprised. Thank you Jesus, my time has come! Evelyn Williams from Benin 2. Good morning Papa, I want to thank the God of wonders without number, my phone had charging issues, and I used the anointing oil blessed by Papa and it worked. It now charges well. Thank you Jesus, my time has come! 3. Good Morning Papa, my father was sick and his breathing pressure was very low. He was placed on Oxygen for 2 weeks. During WWN, Papa mentioned his case and said there is someone on an Oxygen tank, be free in Jesus name. To the Glory of God, he is off the Oxygen and can breathe normally. Thank you Jesus, my time has come! Deborah Favour! 4. Good morning Papa, my name is Margaret. I joined Wonders Without Number from inception. I have received lots of blessings and my prayer life is revived. I called the prayer line on behalf of my son in the U.S, who had long COVID. Prayer was made for him and he is healed. Also, God gave my older son a successful wedding. Thank you Jesus, my time has come! Margaret from Port Harcourt, Nigeria 5. Good morning Papa, I am Bro Dania from Port Harcourt. I want to thank the Lord for healing me of migraines that have lasted for 9 years; I have been to several hospitals to no avail. Whenever you request us to lay the left hand where we need healing and stretch the right hand to you, I always do. To the glory of God, I am now headed. Thank you Jesus. My time has come!! 6. Good evening Papa, my name is Pst. Fregene from Germany. Papa, our church mixer was malfunctioning with strange noises coming out. Sometimes it doesn't even work, so I anointed it with the oil Papa blessed and it's working well till today. Thank you Jesus, my time has come! 7. Good morning Papa. My name is Sister Lydia. I really want to thank the God of wonders without number because I was having sex in the dream, eating in the dream, I see myself in my village almost every day. I sent a prayer request on this platform and now it has stopped. Thank you Jesus, my time has come! 8. Good morning Papa, I am thanking God for healing my spinal cord after you mentioned my case on the 14th of August. Thank you Jesus, my time has come! Ruese from Sapele, Delta State 9. Good morning Papa, my document and that of my children have been in for renewal since last year August, I have been worried about that because it has taken so long. I called the WWN Call Center and a representative prayed for me and said i will testify. To the glory of God it is out. Thank you Jesus, my time has come! Mrs Joshua Grace from Italy! 10. Good morning Papa, I want to thank God for his healing power in my life. I woke up in the morning and was not able to swallow spit; it was as though my throat was blocked. I wasn’t having soar throat or any injury inside so I drank the anointing oil Papa blessed, I went to church that Saturday morning to clean the church. Before sweeping the church I told God that as I’m sweeping the dirt out of this church, I’m sweeping this blockage in my throat. Behold, I finished washing the church and I my throat was clear. Thank you Jesus, my time has come! Faith from Agbor, Delta State | TV 215< WONDERS WITHOUT NUMBER | Photos from CelebrationTV's post",,['covid-19'],,,,,,,,,,,,,,,,
87b42ef0-d1c6-4361-96ed-1fb4d5e20415,archived,"Read and advise without insults please 🙏 Madam Cynthia, good morning. I need advice from your parliament. The thing is that, two men are asking for my hand in marriage. One is illi/terate, and he is a businessman doing very well . The other one is a graduate, working in a reputable firm. These 2 people are good but the business man shows me so much attention and he is very caring. The graduate is also caring, but I beg for him to give me attention, and I enjoy his attention more than the business person. Like when I wake up in the morning, the business man calls to wake me up, he will check up on me, and he sends me lunch at work sometimes. He is a business person, but he is romantic, and he remembers my birthday more than the other person. The challenge I have now is that, in my entire life, my hopes are to marry a graduate like me. Because of my children, let me raise children with a learned person. I don't know what to do. Like now the business guy, I am the one doing some phone settings for him. He is an introvert fellow. The only thing he knows about the phone is to use and make a call, nothing else. He speaks English very well because he has traveled out and lived almost 7 years abroad and came back. But when I am with the graduate, we flow very well because we discuss work and all. In the last 3 months, I was so ill, the graduate guy, knew before the business guy. I told him on WhatsApp, and he said sorry, I should go get some malaria drugs from the pharmacy. He sent me 10k for it."" The business guys called me that morning, but I didn't tell him, but in the evening, I had to call him and tell him when my body got so hot and i couldn't help myself. He sent his driver to pick me up. He joined us on the way with his own car and took me to his hospital. They ran some tests, and I stayed admitted for 4 days before I got discharged. I told the graduate person but he couldn't visit me at the hospital because he is the branch manager and he couldn't find time to come. But he came the following Sunday and brought me some provisions. Last week Saturday was my birthday and the business guy called me , took me out and told me that he wants to see my people. The graduate guy I had to remind him on Sunday afternoon that yesterday was my birthday. He said he forgot and apologized to me. I am so confused about making a decision. The graduate guy has taken me to see his sister and introduced me as the woman he wants to marry, too. The business guy came from a large family of 10. He is the 8th child of his parents, and he is even marrying late at 39 years. When i asked him why? He said he had a lot of setbacks, and marriage was the last thing on his mind. That his business picked up back again, and he started building on his land at the city.The graduate guy is 33 . I am 29 years old, and I am a pharmacist. Please, I need advice. Hide my id madam Cynthia. Thank you.",,,,,,,,,,,,,,,,,,
