id,text,themeIds,themeConfidence,themeIdsReviewedParent,predicted
4f401572-7cd6-469b-88f4-9382e209a108,That COVID-19 causes weakness of the body (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.7129964232444763, 0.12254788726568222, 0.04029323160648346, 0.01447504572570324, 0.0013608322478830814]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
a162bf9d-59ee-402f-b873-d79b9e736b27,RT @angiechuma: Personally I want to see all doctors who push for covid vaccines rolled into a cell for scamming and endangering people's lives. I don't think they should be classified as medical professionals.,"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.8696668148040771, 0.7898562550544739, 0.11530623584985733, 0.009711568243801594, 0.0004046828835271299]","['conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
a2c78db6-e93b-42d9-a2bf-391d2918de68,RT @4winds_: 🔥 COVID VACCINES ARE 🔥 HIGHLY EFFECTIVE ☠️ (at depopulation) https://t.co/e0qv5sqY78,"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.8225759267807007, 0.7524270415306091, 0.08602087199687958, 0.003534373128786683, 0.00013539001520257443]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
a20a6935-b998-4bec-bafc-d215ecff3fed,RT @DanielTurnerPTF: They knew this but wanted the death toll to climb. It was a way to @ Trump. Your grandparents’ death was a necessary casualty in their quest for power. And it worked. ; Hydroxychloroquine was dismissed as a Covid treatment early on and its supporters were censored. But now a new peer-reviewed study finds the cheap drug dramatically cuts Covid mortality after all. https://t.co/uv5sSy2viH,"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9734876751899719, 0.969122588634491, 0.7699941396713257, 0.030765658244490623, 0.007513099350035191]","['conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
da1557a5-7d3f-4b85-bfaa-a2fa839a7169,"@infamous_tweep Is Uganda still suffering from Covid, the social distance he gives his guests n even cabinets is super abnormal, I hope even in the house he does that social distance 🤣🤣🤣🤣","['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.5088774561882019, 0.24957521259784698, 0.003028418868780136, 0.0018084716284647584, 0.001756255398504436]","['conspiracy-corruption', 'prevention-treatment-approved']","['intervention-capacity', 'illness-cause', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
462cc96e-e0ea-4025-a953-ad34f92cc35f,"RT @Godsent0111: COVID Vaccines Damage ALL Hearts, Study Finds. The effects and evidence of #VaccineInjuries can no longer be disputed. #mRNA It’s now essential that there is help and support for all people affected. #USA #UK #Canada #Australia #NewZealand #EU https://t.co/v57zp3f44f","['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9280846118927002, 0.9246403574943542, 0.5020416378974915, 0.20356786251068115, 0.1809299737215042]","['prevention-treatment-approved', 'prevention-treatment-approved']","['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
20cbc63e-3f7b-40c2-80e9-d7d089d98db1,That the vaccine is painful (COVID-19),"['prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.7679648995399475, 0.67998206615448, 0.2215784192085266, 0.11870132386684418, 0.0005467089358717203]",['prevention-treatment-approved'],"['prevention-treatment-approved', 'illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative']"
2f09f371-a1bc-42af-b12b-ce3ac7692c82,COVID - 19 vaccine kills (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.2161380499601364, 0.021823596209287643, 0.008912559598684311, 0.0017317910678684711, 0.000460763432784006]",['prevention-treatment-approved'],"['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
0d43e9b8-fc59-4602-b042-b913f592ac78,That the vaccine is dangerous to the body (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.2712668180465698, 0.2285185307264328, 0.028657928109169006, 0.016961324959993362, 0.0007661838317289948]",['prevention-treatment-approved'],"['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
d67d3050-c138-4713-ba46-c3a4aec42221,THERE SAID THERE FELL PAIN'S AFTER VICCINATION (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9708799123764038, 0.19969238340854645, 0.06813609600067139, 0.03216991946101189, 0.013432816602289677]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
abb7f678-38bb-4c8e-a056-b86ed36c5fff,THERE SAID THERE FELL HEADACHE WHEN VICCINE (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.96995609998703, 0.08811666816473007, 0.06591932475566864, 0.02472378872334957, 0.007990415208041668]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
3f772bff-74eb-47bf-9347-f0f09a1de1ae,That the vaccines has a dangerous effect (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.11662808060646057, 0.07306253165006638, 0.03652516007423401, 0.00999627634882927, 0.00016350983059965074]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
ae8d9216-3d76-449d-88ff-0e00be42e0c2,That the vaccines has after effect's (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.3923013508319855, 0.17460645735263824, 0.08068647235631943, 0.0603405125439167, 7.236059900606051e-05]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
c1fafb1f-b5e9-4993-82a0-abfad6a5e26d,That the vaccines has after effect's (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.3923013508319855, 0.17460645735263824, 0.08068647235631943, 0.0603405125439167, 7.236059900606051e-05]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
7bfdf9ad-17fc-443f-9413-1a964ec9dcaa,That the vaccines has after effect's (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.3923013508319855, 0.17460645735263824, 0.08068647235631943, 0.0603405125439167, 7.236059900606051e-05]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
3bd9b600-6353-4be2-865c-a6511fd1bda1,That the vaccine is dangerous (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.15483048558235168, 0.12905043363571167, 0.05673433095216751, 0.006919133942574263, 0.0007348774233832955]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
bf1ea017-abe1-4512-b20c-e772a3f9ddb2,That the vaccines is dangerous (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.2525142729282379, 0.05392850562930107, 0.04028048366308212, 0.0046507674269378185, 0.00036047748290002346]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
d815f006-b96d-4862-8446-8eee43271008,That COVID-19 does not exist (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.04599664360284805, 0.030771933495998383, 0.017871128395199776, 0.013643074780702591, 0.0015180233167484403]",['conspiracy-corruption'],"['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
4e0101c9-a3f4-4949-8d1b-e15ec1bce48d,"RT @marseille_jeff: Since 2020 we have been saying that the renin angiotensin systems & especially the “complement” are key in virus & vaccine toxicity! The EMA asked Pfizer for data on the “supplement” which activates coagulation, Pfizer refused and the EMA validated it anyway. They knew ! ⤵️ https://t.co/upymt9jpT0 ; The “complement” pathway is one of the main inflammatory pathways in COVID (Spike and N protein) which leads to inflammation, clotting and death. One of the EMA rapporteurs had requested data from Pfizer, response: ""not investigated and no signs observed"" and it passes!! ⏬ https://t.co/YcZpDaVi5h","['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.7825888991355896, 0.554414689540863, 0.5277720093727112, 0.14882241189479828, 0.013741032220423222]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
9b318cd3-3550-4a88-a325-b307f851b646,@susanannthrift @bambkb Anyone who got them must feel pretty good. All that risk and they still catch covid. Now they have known issues with immunity and unknown long term effects from both the vaccines and covid. Still arguing they made the right choice😂,"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.7009404301643372, 0.4580433666706085, 0.4487760066986084, 0.09431858360767365, 0.04236844927072525]","['prevention-treatment-approved', 'prevention-treatment-approved']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
e6e0e1fc-4ee9-4781-8472-7ef1a20f7225,RT @iluminatibot: Smoking Gun Emails Prove Biden White House Knew COVID Vaccines Would Kill Millions: https://t.co/6oQvji9UkW,"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.8032523393630981, 0.6149863600730896, 0.5663998126983643, 0.007950606755912304, 0.0034106760285794735]","['conspiracy-corruption', 'conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
c1dd8346-2598-4e32-a360-ab75e5308d23,GOVERNMENT ARE USING THEM ON COVID 19 VACCINE TO GET MONEY (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.28389352560043335, 0.10030575096607208, 0.04703303053975105, 0.006646426860243082, 0.0018369157332926989]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
4b6cae3a-da28-468e-9048-752eeb9e423e,THEY JUST WANT TO STOP US FROM EATING BUSH MEAT (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.8963531851768494, 0.5026441216468811, 0.06931380927562714, 0.015426453202962875, 0.009083586744964123]","['conspiracy-corruption', 'illness-cause']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
a0290f62-d18d-4833-94da-0790eb66b246,"GOD SHOULD PROTECT US , ANOTHER SICKNESS AGAIN (Mpox)","['alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'public health capacity']","[0.5930511951446533, 0.5128986835479736, 0.03703000769019127, 0.02914625220000744, 0.018018241971731186]",['prevention-treatment-alternative'],"['prevention-treatment-alternative', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'intervention-capacity']"
2e63602d-53ea-414d-9479-f3c04ddbea78,It is only monkey that get infected not human (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.050257906317710876, 0.012500474229454994, 0.005375107750296593, 0.0008178745047189295, 0.0005264325882308185]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
67d031b5-f551-4787-95ee-fdf5c5b527be,FIRE CAN DESTROY THE DISEASE IF IT IS ROASTED (Mpox),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.23429960012435913, 0.1717272698879242, 0.09971220791339874, 0.010877376422286034, 0.009880191646516323]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
9a7abb69-b0a2-4771-a631-c75248179d8e,IT WAS CREATED TO ELIMINATE THE BLACK RACE (Lassa fever),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9437232613563538, 0.04807259514927864, 0.014585327357053757, 0.007268476765602827, 0.0023585178423672915]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
153f392b-8309-45a5-9751-388d40cd97b8,THEY WANT TO USE IT FOR ELECTION PURPOSE (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity']","[0.022547630593180656, 0.001853204914368689, 0.0010307132033631206, 0.0004990804009139538, 9.161980415228754e-05]","['conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity']"
2f40160d-d94c-4894-8c47-8d7cacda39aa,It is all spiritual (Mpox),"['alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.4101824164390564, 0.0012075474951416254, 0.0005212906398810446, 0.0002025322464760393, 0.00010679943079594523]",['prevention-treatment-alternative'],"['prevention-treatment-alternative', 'prevention-treatment-approved', 'illness-cause', 'intervention-capacity', 'conspiracy-corruption']"
7a91f811-cfbd-4670-b8e6-4de27d43be1c,Lassa fever is the white man way of discouraging people from eat rodents (Lassa fever),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.8502093553543091, 0.04918207600712776, 0.007081320509314537, 0.0016366735799238086, 0.0013776493724435568]","['conspiracy-corruption', 'illness-cause']","['illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'conspiracy-corruption', 'prevention-treatment-alternative']"
6c3d98a5-3418-405c-b748-c28dc3e5e945,ANOTHER METHOD OF CENSUS IN NIGERIA (Lassa fever),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.7280482053756714, 0.6644672155380249, 0.016274908557534218, 0.01281800027936697, 0.0025954677257686853]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved', 'conspiracy-corruption']"
21f86149-a019-45b7-b530-410d29d70cc6,POLITICAL DIFFERENCES (Lassa fever),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices']","[0.2434946447610855, 0.0012909239158034325, 0.0007104775868356228, 0.00017724312783684582, 0.0001711990189505741]",['conspiracy-corruption'],"['illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative']"
0c2443b6-14eb-4aa4-87a1-7fabf491ebe3,"Some people said,covid-19 is not in Nigeria (Lassa fever)","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.843791127204895, 0.5800162553787231, 0.1910545974969864, 0.09535237401723862, 0.021899299696087837]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
f74a12cf-5a61-4d2f-9efb-a78a1d88bc90,We need booster dose to make us free from the covid-19 virus (COVID-19),"['public health capacity', 'alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.743035078048706, 0.10148682445287704, 0.012192664667963982, 0.009386880323290825, 0.0030974294058978558]",['prevention-treatment-approved'],"['intervention-capacity', 'prevention-treatment-alternative', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved']"
327f57a8-6ab5-4148-9b0f-8dde5d0e1135,Government should also support in pallatives (COVID-19),"['public health capacity', 'alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.8395066857337952, 0.14132589101791382, 0.02580736204981804, 0.020839804783463478, 0.0007442345377057791]",['prevention-treatment-approved'],"['intervention-capacity', 'prevention-treatment-alternative', 'illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption']"
e4b61fd7-23ad-427b-957c-8daf5f4b5f9c,THIS COVID19 NEVER EXIT IS JUST A SCAM (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.4838559329509735, 0.38140085339546204, 0.04028448462486267, 0.030649438500404358, 0.0004399683384690434]",['conspiracy-corruption'],"['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
bbd9aecf-c35a-449a-800a-fece3dd9a454,Covid-19 vaccine is not real (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.35326746106147766, 0.11098034679889679, 0.020148037001490593, 0.004559091757982969, 0.0005897210794501007]",['conspiracy-corruption'],"['conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
0195a501-ba79-4cb7-ae59-e3167ceca0da,Covid 19 vaccine causes infertility (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.7165281772613525, 0.3096427917480469, 0.12761564552783966, 0.00480768084526062, 0.001094323699362576]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
cc9947ff-d9fa-4100-8d49-cbc89f006ece,"RT @CarolineLessar8: EXCLUSIVE: Health Canada confirms undisclosed presence of DNA sequence in Pfizer vaccine. ""Health Canada has confirmed the presence of a simian virus 40 (SV40) DNA sequence in Pfizer's COVID-19 vaccine, which the manufacturer had not previously disclosed. The… ; EXCLUSIVE: Health Canada Confirms Undisclosed Presence of DNA Sequence in Pfizer Shot ""Health Canada has confirmed the presence of a Simian Virus 40 (SV40) DNA sequence in the Pfizer COVID-19 vaccine, which the manufacturer had not previously disclosed. There is debate among… https://t.co/AM3f2LOndU","['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.8700706362724304, 0.7800509333610535, 0.7237687706947327, 0.5011759996414185, 0.4925217628479004]","['conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-approved']","['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
33bf0092-23c8-4c19-bd1e-9f4007210c97,"i just want the fucking vaccine. i don’t want to get covid. if it is this hard for me, someone who is very motivated to get it, who knows how many people just decide not to! like this shit should be virtually no barriers.","['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.8234919905662537, 0.1358819305896759, 0.033998459577560425, 0.009395197033882141, 0.0026007993146777153]",['intervention-capacity'],"['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
df8403ab-7ec5-4268-8162-20789afc19b6,@NormalGuy223 The Covid clot shots as well.....he's been silent. https://t.co/tO2xbWMX4n,"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.7368813157081604, 0.5291430950164795, 0.17501023411750793, 0.005824261344969273, 0.004946217406541109]","['prevention-treatment-approved', 'prevention-treatment-approved']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
c7ac5f06-9325-49c7-8a42-a52fccb0b7c2,"Markus in SA Awakened | Playing along with the Cult. It's what South African politicians do!!

South Africa has had to cull about 7.5 million chickens to contain dozens of outbreaks caused by two different strains of avian influenza. This resulted in the scarcity and price increase of eggs and poultry meat, which are some of the go-to staples and a more affordable source of protein.

The South African Poultry Association (SAPA) reported the first bird flu cases in commercial poultry farms in April. SAPA General Manager Izaak Breitenbach said roughly 205,000 chickens have died from two different bird flu strains – the infamous H5N1 and a new strain identified as H7N6 – in at least 60 separate outbreaks across the country

https://www.naturalnews.com/2023-10-18-south-africa-culls-chickens-bird-flu-outbreaks.html

https://t.me/SAAwakened 🇿🇦","['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9948479533195496, 0.9851688146591187, 0.9465394020080566, 0.811160147190094, 0.0798715278506279]","['conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
737c6f11-34e5-4fd0-99bc-eba99d29e99a,"RT @SunWeatherMan: The ongoing magnetic pole shift is a major destructive event for earth. The people in charge are satanic and want the rest of us weak, controlled, and divided so they can grab more power and enter the next age of earth on top, with satan as the primary figure. The remainder of the list is how it is accomplished. COVID and the jab is in there too.","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.8167346119880676, 0.7517216205596924, 0.30418258905410767, 0.05469406768679619, 0.01898821070790291]","['conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
bf062722-03a9-43c1-b054-6cd5c0228662,RT @iluminatibot: Japan Releases Evidence That ALL COVID Variants Were Engineered in Biolabs: https://t.co/4ZHl4WOgFv,"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.7760757207870483, 0.6846807599067688, 0.2893843352794647, 0.009485388174653053, 0.0038544635754078627]","['conspiracy-corruption', 'conspiracy-corruption']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
